28144575,135.7433889,35.04918704
28144575,135.7431175,35.0491809
28144575,135.7428333,35.04918096
28144575,135.744,35.04920085
28144575,135.7439932,35.0492007
28144575,135.7433889,35.04918704
28144575,135.7465556,35.04950372
28144575,135.7465326,35.0495
28144575,135.7465,35.04949474
28144575,135.7460266,35.0494182
28144575,135.746,35.04941376
28144575,135.7428333,35.04918096
28144575,135.7426584,35.049181
28144575,135.7423942,35.0491719
28144575,135.7423889,35.04917172
28144575,135.742,35.04915831
28144575,135.7418722,35.0491539
28144575,135.7416111,35.04914782
28144575,135.7444444,35.04920878
28144575,135.7442757,35.0492061
28144575,135.7441226,35.0492036
28144575,135.744,35.04920085
28144575,135.746,35.04941376
28144575,135.745559,35.0493402
28144575,135.7454741,35.049326
28144575,135.7454444,35.04932188
28144575,135.7413333,35.04913477
28144575,135.7413101,35.0491306
28144575,135.7416111,35.04914782
28144575,135.7414426,35.0491439
28144575,135.7413759,35.0491424
28144575,135.7413333,35.04913477
28144575,135.7491111,35.04976437
28144575,135.7487222,35.04974426
28144575,135.7447778,35.0492328
28144575,135.744729,35.049229
28144575,135.7444774,35.0492093
28144575,135.7444444,35.04920878
28144575,135.7495556,35.04978738
28144575,135.749129,35.0497653
28144575,135.7491111,35.04976437
28144575,135.75,35.04981159
28144575,135.7499322,35.0498069
28144575,135.7498381,35.049802
28144575,135.7495556,35.04978738
28144575,135.7454444,35.04932188
28144575,135.7451111,35.04927557
28144575,135.7423889,35.04917172
28144575,135.742,35.04915831
28144575,135.7470556,35.04958111
28144575,135.7467243,35.049531
28144575,135.7465556,35.04950372
28144575,135.7465326,35.0495
28144575,135.7465,35.04949474
28144575,135.7451111,35.04927557
28144575,135.7448356,35.0492373
28144575,135.7447778,35.0492328
28144575,135.7478333,35.04966992
28144575,135.7477996,35.04966667
28144575,135.7477222,35.04965922
28144575,135.7473991,35.0496281
28144575,135.7473071,35.0496192
28144575,135.7472373,35.0496086
28144575,135.7470556,35.04958111
28144575,135.7487222,35.04974426
28144575,135.7486186,35.0497389
28144575,135.7484687,35.0497311
28144575,135.7483389,35.0497186
28144575,135.7478333,35.04966992
28144575,135.7477996,35.04966667
28144575,135.7477222,35.04965922
30069292,135.7431111,35.06900549
30069292,135.7430801,35.06905556
30069292,135.7430556,35.06909526
30069292,135.7430114,35.06916667
30069292,135.743,35.06918503
30069292,135.7429082,35.06933333
30069292,135.7428889,35.06936457
30069292,135.7428427,35.0694392
30069292,135.7428398,35.06944444
30069292,135.7428333,35.06945603
30069292,135.742778,35.06955556
30069292,135.7427778,35.06955587
30069292,135.7426249,35.0698306
30069292,135.7423855,35.070294
30069292,135.7423333,35.07042143
30069292,135.7428398,35.06944444
30069292,135.7428333,35.06945603
30069292,135.7431145,35.069
30069292,135.7431111,35.06900549
30069292,135.7450556,35.06619359
30069292,135.7446956,35.0666465
30069292,135.7445016,35.0669022
30069292,135.7445,35.06690438
30069292,135.7433901,35.06855556
30069292,135.7433889,35.06855746
30069292,135.7423333,35.07042143
30069292,135.7422784,35.07055556
30069292,135.7422778,35.07055713
30069292,135.7422556,35.0706113
30069292,135.743682,35.06811111
30069292,135.7436667,35.06813446
30069292,135.7438333,35.06788066
30069292,135.7437914,35.06794444
30069292,135.7437778,35.06796526
30069292,135.743682,35.06811111
30069292,135.7436667,35.06813446
30069292,135.7433901,35.06855556
30069292,135.7433889,35.06855746
30069292,135.74338,35.068571
30069292,135.7431145,35.069
30069292,135.7475179,35.06305556
30069292,135.7473743,35.063255
30069292,135.7469984,35.0637599
30069292,135.7469468,35.06383333
30069292,135.7475579,35.063
30069292,135.7475556,35.0630032
30069292,135.7437914,35.06794444
30069292,135.7437778,35.06796526
30069292,135.742778,35.06955556
30069292,135.7427778,35.06955587
30069292,135.7498333,35.05838285
30069292,135.7498309,35.05838889
30069292,135.7497778,35.05851803
30069292,135.7495543,35.0590618
30069292,135.7494172,35.0593861
30069292,135.7493053,35.05966667
30069292,135.75,35.05806014
30069292,135.7499557,35.058135
30069292,135.7498493,35.058344
30069292,135.7498333,35.05838285
30069292,135.7498309,35.05838889
30069292,135.7497778,35.05851803
30069292,135.7469468,35.06383333
30069292,135.7467519,35.064111
30069292,135.7466155,35.06427778
30069292,135.7445,35.06690438
30069292,135.7443562,35.0671005
30069292,135.7443106,35.0671648
30069292,135.7442712,35.0672268
30069292,135.743849,35.0678568
30069292,135.7438333,35.06788066
30069292,135.7481691,35.06205556
30069292,135.7481667,35.06205952
30069292,135.7430801,35.06905556
30069292,135.7430556,35.06909526
30069292,135.7493053,35.05966667
30069292,135.7491172,35.060138
30069292,135.7489807,35.06044444
30069292,135.7429082,35.06933333
30069292,135.7428889,35.06936457
30069292,135.7458889,35.06516207
30069292,135.7458394,35.06522222
30069292,135.7458333,35.06522956
30069292,135.7453631,35.0658008
30069292,135.745072,35.0661729
30069292,135.7450556,35.06619359
30069292,135.748598,35.06127778
30069292,135.7483401,35.0617759
30069292,135.7482031,35.062
30069292,135.7466155,35.06427778
30069292,135.7464092,35.06453
30069292,135.7458889,35.06516207
30069292,135.7458394,35.06522222
30069292,135.7458333,35.06522956
30069292,135.7482031,35.062
30069292,135.7481691,35.06205556
30069292,135.7481667,35.06205952
30069292,135.7479447,35.0624225
30069292,135.7476911,35.0628149
30069292,135.7475579,35.063
30069292,135.7475556,35.0630032
30069292,135.7475179,35.06305556
30069292,135.7489807,35.06044444
30069292,135.7486804,35.0611186
30069292,135.748598,35.06127778
30069292,135.7422784,35.07055556
30069292,135.7422778,35.07055713
30069292,135.7430114,35.06916667
30069292,135.743,35.06918503
42394502,135.7440457,35.05916667
42394502,135.7440518,35.05877778
42394502,135.7441245,35.04944444
42394502,135.7441242,35.0494037
42394502,135.7441232,35.0492775
42394502,135.7441226,35.0492036
42394502,135.7441262,35.0490857
42394502,135.7441405,35.0486164
42394502,135.7441406,35.04861111
42394502,135.7441406,35.04861111
42394502,135.7441441,35.04844444
42394502,135.7440411,35.05827778
42394502,135.7440322,35.0580582
42394502,135.7440022,35.0575484
42394502,135.7439985,35.0571089
42394502,135.7439996,35.0570258
42394502,135.7439996,35.0569008
42394502,135.7440115,35.05652
42394502,135.744012,35.05633333
42394502,135.7441203,35.05033333
42394502,135.7441229,35.0501884
42394502,135.7441269,35.0499647
42394502,135.744127,35.04983333
42394502,135.7440523,35.05416667
42394502,135.7440533,35.0541379
42394502,135.7440547,35.05405556
42394502,135.744127,35.04983333
42394502,135.7441271,35.0497569
42394502,135.7441245,35.04944444
42394502,135.7445495,35.06361111
42394502,135.7443333,35.06350361
42394502,135.7440284,35.05983333
42394502,135.7440384,35.0595973
42394502,135.7440438,35.059469
42394502,135.7440429,35.0593484
42394502,135.7440457,35.05916667
42394502,135.7441667,35.06342073
42394502,135.7440715,35.0633734
42394502,135.7440117,35.063346
42394502,135.744,35.06333823
42394502,135.7439926,35.06333333
42394502,135.7439534,35.0633073
42394502,135.7439444,35.06328677
42394502,135.7439405,35.06327778
42394502,135.7439264,35.0632454
42394502,135.7439196,35.0631791
42394502,135.7439259,35.0628793
42394502,135.7439277,35.0627936
42394502,135.7439413,35.0619087
42394502,135.7439421,35.06188889
42394502,135.7440919,35.04683333
42394502,135.7440525,35.0465623
42394502,135.744019,35.04627778
42394502,135.7440144,35.05583333
42394502,135.7440185,35.0554384
42394502,135.7440245,35.05505556
42394502,135.7440699,35.05316667
42394502,135.7440751,35.0528628
42394502,135.7440786,35.05266
42394502,135.7440803,35.0525576
42394502,135.7440821,35.0524595
42394502,135.7440892,35.0520597
42394502,135.7440967,35.0516454
42394502,135.7440993,35.0515
42394502,135.7449939,35.06383333
42394502,135.7449444,35.06380792
42394502,135.7464092,35.06453
42394502,135.7462988,35.0644862
42394502,135.745865,35.0642809
42394502,135.7449987,35.0638358
42394502,135.7449939,35.06383333
42394502,135.7449444,35.06380792
42394502,135.7449195,35.0637951
42394502,135.7448316,35.0637514
42394502,135.7445495,35.06361111
42394502,135.7441498,35.04816667
42394502,135.7441499,35.0481613
42394502,135.7441515,35.0480829
42394502,135.7441532,35.0479999
42394502,135.744159,35.04772222
42394502,135.7441602,35.04766667
42394502,135.7441613,35.0476151
42394502,135.7441616,35.0476028
42394502,135.7441637,35.0475247
42394502,135.7441563,35.0473906
42394502,135.7441511,35.0472953
42394502,135.7441448,35.0472296
42394502,135.7441181,35.0470231
42394502,135.7441074,35.0469399
42394502,135.7440919,35.04683333
42394502,135.7439421,35.06188889
42394502,135.7439795,35.0609883
42394502,135.7439834,35.0608944
42394502,135.7439871,35.0608065
42394502,135.7440284,35.05983333
42394502,135.7440518,35.05877778
42394502,135.7440532,35.0586847
42394502,135.7440542,35.058602
42394502,135.7440509,35.0585207
42394502,135.7440411,35.05827778
42394502,135.744012,35.05633333
42394502,135.7440128,35.0559851
42394502,135.7440144,35.05583333
42394502,135.744,35.06333823
42394502,135.7439926,35.06333333
42394502,135.7439444,35.06328677
42394502,135.7439405,35.06327778
42394502,135.7441441,35.04844444
42394502,135.7441498,35.04816667
42394502,135.744159,35.04772222
42394502,135.7441602,35.04766667
42394502,135.7440993,35.0515
42394502,135.7440997,35.0514776
42394502,135.7441059,35.0511314
42394502,135.7441111,35.0508451
42394502,135.7441146,35.0506495
42394502,135.7441203,35.05033333
42394502,135.7439576,35.04577778
42394502,135.7439461,35.0456885
42394502,135.7439261,35.0455588
42394502,135.7439225,35.0455356
42394502,135.743908,35.045393
42394502,135.7443333,35.06350361
42394502,135.7441667,35.06342073
42394502,135.7440245,35.05505556
42394502,135.7440261,35.0549535
42394502,135.7440269,35.0548994
42394502,135.7440293,35.0548311
42394502,135.7440523,35.05416667
42394502,135.7440547,35.05405556
42394502,135.7440676,35.0532998
42394502,135.7440699,35.05316667
42394502,135.744019,35.04627778
42394502,135.7439868,35.0460044
42394502,135.7439576,35.04577778
42394780,135.7447778,35.05947827
42394780,135.7446602,35.059476
42394780,135.7442778,35.05947168
42394780,135.7411016,35.0575
42394780,135.7411015,35.0571562
42394780,135.7411015,35.0571137
42394780,135.7411091,35.0570434
42394780,135.7411073,35.0569277
42394780,135.7411015,35.0565516
42394780,135.7411014,35.0563774
42394780,135.7411014,35.0562181
42394780,135.7410975,35.0560015
42394780,135.7410882,35.0554581
42394780,135.7410847,35.0551317
42394780,135.7410884,35.0549107
42394780,135.7410895,35.0548483
42394780,135.7410884,35.0547981
42394780,135.7410876,35.0547627
42394780,135.7410831,35.05455556
42394780,135.7410819,35.0545
42394780,135.7410751,35.0541871
42394780,135.7410764,35.05377778
42394780,135.7471667,35.05952386
42394780,135.7471184,35.0595234
42394780,135.7470095,35.0595213
42394780,135.7469035,35.0595193
42394780,135.7463818,35.0595092
42394780,135.7461245,35.0595042
42394780,135.7458524,35.059499
42394780,135.7456642,35.0594954
42394780,135.7454444,35.05949115
42394780,135.7419444,35.05934434
42394780,135.7419341,35.0593433
42394780,135.7416667,35.05929787
42394780,135.7411002,35.05872222
42394780,135.741102,35.0585204
42394780,135.7411014,35.0580643
42394780,135.7411014,35.0579923
42394780,135.7411016,35.0575629
42394780,135.7411016,35.0575
42394780,135.7483333,35.05952739
42394780,135.7481715,35.0595314
42394780,135.748,35.05953125
42394780,135.7491667,35.05943438
42394780,135.748733,35.0595052
42394780,135.7485556,35.05951635
42394780,135.7423889,35.0593857
42394780,135.742307,35.0593807
42394780,135.7421111,35.05936105
42394780,135.7494172,35.0593861
42394780,135.7492523,35.0594204
42394780,135.7491667,35.05943438
42394780,135.748,35.05953125
42394780,135.7478327,35.0595311
42394780,135.7477033,35.059529
42394780,135.7472342,35.0595245
42394780,135.7471667,35.05952386
42394780,135.7442778,35.05947168
42394780,135.7441827,35.0594706
42394780,135.7440438,35.059469
42394780,135.7439107,35.0594635
42394780,135.7436667,35.05945335
42394780,135.7431111,35.05942816
42394780,135.7428884,35.0594176
42394780,135.7427778,35.05941146
42394780,135.7421111,35.05936105
42394780,135.7419444,35.05934434
42394780,135.7485556,35.05951635
42394780,135.7484098,35.0595255
42394780,135.7483333,35.05952739
42394780,135.7416667,35.05929787
42394780,135.7416327,35.0592921
42394780,135.7415337,35.0592699
42394780,135.74112,35.0591167
42394780,135.7411026,35.0590911
42394780,135.7411001,35.0588963
42394780,135.7410992,35.058828
42394780,135.7411002,35.05872222
42394780,135.7410764,35.05377778
42394780,135.7410768,35.0536352
42394780,135.7410759,35.0535896
42394780,135.7410676,35.0532017
42394780,135.7410723,35.0528582
42394780,135.7410701,35.0526545
42394780,135.7410693,35.052579
42394780,135.7410705,35.0524897
42394780,135.7410708,35.0523749
42394780,135.7410726,35.0522797
42394780,135.7436667,35.05945335
42394780,135.7434661,35.059445
42394780,135.7431111,35.05942816
42394780,135.7425556,35.05939565
42394780,135.7425407,35.0593945
42394780,135.7424561,35.0593898
42394780,135.7423889,35.0593857
42394780,135.7410831,35.05455556
42394780,135.7410819,35.0545
42394780,135.7454444,35.05949115
42394780,135.7447778,35.05947827
42394780,135.7427778,35.05941146
42394780,135.7427136,35.0594079
42394780,135.7426143,35.0594002
42394780,135.7425556,35.05939565
46158947,135.7411111,35.04891426
46158947,135.7409049,35.04861111
46158947,135.7397222,35.04696139
46158947,135.7395161,35.04666667
46158947,135.7401667,35.0475904
46158947,135.739945,35.04727778
46158947,135.7382318,35.04477778
46158947,135.738228,35.0447635
46158947,135.7407458,35.04838889
46158947,135.7406046,35.0481919
46158947,135.7405556,35.04812535
46158947,135.7405556,35.04812535
46158947,135.7403404,35.04783333
46158947,135.7392829,35.04633333
46158947,135.7392516,35.0462886
46158947,135.7390488,35.046
46158947,135.7413101,35.0491306
46158947,135.741241,35.0490847
46158947,135.7411814,35.0490176
46158947,135.7411111,35.04891426
46158947,135.7395161,35.04666667
46158947,135.7392829,35.04633333
46158947,135.7390488,35.046
46158947,135.7388082,35.0456576
46158947,135.7385823,35.045352
46158947,135.7385556,35.04530881
46158947,135.7385556,35.04530881
